customer_id,first_name,last_name,gender,date_of_birth,email,phone_number,city,state,country,customer_segment,kyc_verified,onboarding_date
CUST00582,Monique,Stevens,Other,1942-07-19,maysdiane@example.org,+1-712-605-4647,East Danielfort,South Carolina,India,Premium,True,2020-10-10
CUST00583,Barry,Scott,Other,1986-12-31,ericksondavid@example.net,+1-495-947-8769,New Lynnside,Ohio,India,SME,False,2018-10-30
CUST00584,Casey,Lopez,Other,1952-04-17,nicholasgallagher@example.net,517-758-8914x44498,Williamsville,Pennsylvania,India,SME,True,2018-02-16
CUST00585,Crystal,Doyle,Female,1955-02-21,pauladominguez@example.com,539-435-4358x64496,Hensonberg,Delaware,India,Premium,True,2017-08-22
CUST00586,Samantha,Gibbs,Male,1953-04-08,steven17@example.com,001-543-558-8537x98214,Gabrielaton,Alabama,India,Corporate,False,2023-03-24
CUST00587,Wendy,Bradley,Male,1959-07-28,qschwartz@example.com,+1-752-475-3674x978,Coreyport,Indiana,India,Corporate,True,2021-09-09
CUST00588,Julie,Todd,Other,2000-08-12,fernando14@example.org,991-941-6860x134,Underwoodmouth,Pennsylvania,India,Corporate,False,2021-06-10
CUST00589,Ryan,Thompson,Female,1942-11-24,dprice@example.com,+1-894-989-6340,Samanthaville,Arizona,India,SME,True,2022-05-23
CUST00590,Corey,Chase,Male,1982-08-24,gregory17@example.org,+1-217-366-5122x150,East Susanmouth,Pennsylvania,India,SME,True,2024-10-31
CUST00591,Cynthia,Prince,Male,1957-04-03,fwhite@example.org,218-384-2163x090,West Alyssa,Delaware,India,Corporate,True,2020-12-02
CUST00592,Monique,Wilcox,Male,1960-08-10,amberreynolds@example.net,594-446-3339x99485,North Thomasburgh,Hawaii,India,Retail,True,2023-03-16
CUST00593,Scott,Robertson,Male,1968-07-22,gainesjennifer@example.org,2894532638,Millstown,Arkansas,India,Corporate,True,2024-11-06
CUST00594,Heather,Miller,Male,1977-12-27,jonesashley@example.com,599-547-1136,Taylormouth,West Virginia,India,Retail,False,2022-01-10
CUST00595,Rebecca,Caldwell,Male,1944-09-08,fsmith@example.org,892.923.4103x469,Lake Jeremyville,Kansas,India,Corporate,True,2020-05-11
CUST00596,Brandon,Lopez,Female,1959-07-26,fitzpatrickelizabeth@example.com,831.216.7726,Rodrigueztown,South Dakota,India,Retail,False,2020-07-07
CUST00597,Laura,Taylor,Other,1949-11-15,isabelconway@example.net,+1-943-876-8550,Port Christinaberg,Alaska,India,SME,True,2019-07-27
CUST00598,Kelly,Morris,Male,1954-02-07,robertsonshelby@example.com,793.752.1962x633,East Erica,Georgia,India,Corporate,True,2025-01-27
CUST00599,Nicholas,Wright,Female,2000-09-12,ugraham@example.org,(243)843-6970x9317,Kingfort,Mississippi,India,Corporate,False,2024-08-13
CUST00600,Dustin,Green,Female,1976-04-18,aaronfinley@example.com,001-355-860-7676,New Jamesmouth,Florida,India,Premium,False,2017-03-25
CUST00601,Amanda,Young,Other,1983-06-08,bradleysavannah@example.com,553-245-4722x398,North Seth,Alaska,India,Corporate,True,2022-07-08
CUST00602,Ashlee,Molina,Other,1995-02-02,evelyn60@example.net,(650)931-2198x0418,Castroville,Rhode Island,India,Retail,True,2020-03-06
CUST00603,Laura,Finley,Male,1994-08-04,diazmelissa@example.com,(442)364-2364,East Laurenside,Kentucky,India,Premium,True,2021-07-03
CUST00604,George,Turner,Other,2007-10-27,randallkathleen@example.com,819.409.2487,Lake Jenniferside,Michigan,India,Corporate,True,2022-05-07
CUST00605,Christian,Sharp,Other,1993-09-17,gregorywilliams@example.com,303.991.1142,Kristenmouth,Hawaii,India,Corporate,True,2025-01-08
CUST00606,Monica,Smith,Female,1964-12-17,kentprice@example.org,+1-452-628-2305,North Geoffreyview,Vermont,India,SME,False,2024-07-23
CUST00607,Christine,Valdez,Female,1977-07-27,tom73@example.org,708.680.6220x72239,Jamesberg,Illinois,India,Premium,False,2017-06-06
CUST00608,John,Schwartz,Female,1973-07-01,leejennifer@example.net,237.621.3290x162,South Tamara,Wyoming,India,Retail,True,2023-08-18
CUST00609,Roberta,Brown,Male,2002-08-09,tracybrown@example.net,887.668.8687x859,Port David,New Jersey,India,Corporate,False,2019-03-28
CUST00610,Douglas,Wilson,Male,1974-09-14,victor70@example.org,862.887.2031x95419,Port Victoriafurt,Wisconsin,India,SME,False,2018-12-31
CUST00611,Steven,Parker,Other,1966-12-14,brian06@example.org,(445)605-7303x6279,Melanieview,Mississippi,India,Corporate,False,2020-11-08
CUST00612,Jonathan,Sullivan,Other,1952-10-08,lindsaycontreras@example.com,(932)403-7476x7753,Estradatown,Oregon,India,Premium,False,2022-10-30
CUST00613,Jonathan,Shaw,Male,1962-03-23,joycehall@example.org,(603)721-4505x76619,Owenstad,New Jersey,India,Retail,True,2017-01-24
CUST00614,Albert,Jacobson,Male,1955-06-08,mosstracy@example.org,487.607.1553x48201,South Christineville,Vermont,India,SME,True,2021-11-08
CUST00615,Linda,Padilla,Female,2001-06-15,nmeadows@example.org,7089385076,New Melissa,Rhode Island,India,Corporate,True,2023-11-23
CUST00616,Rachel,Collins,Male,1993-06-25,jacquelineanderson@example.org,(295)345-0891x776,Heidiberg,Mississippi,India,Retail,True,2018-05-15
CUST00617,Erica,Wilson,Male,1944-07-11,conwaylori@example.org,(865)674-2231,West Brianville,Iowa,India,Corporate,True,2020-12-02
CUST00618,Eric,Hendricks,Other,2007-12-19,lcarr@example.org,(830)604-0236x9362,Klineberg,Delaware,India,Corporate,True,2020-08-02
CUST00619,Scott,Phillips,Other,1976-07-17,wilsonbrooke@example.net,901.420.4713,Jonesfort,Oregon,India,Premium,True,2016-10-08
CUST00620,Michael,Mendez,Female,1992-09-08,bryanharris@example.com,+1-771-417-5957x49885,East Jameston,Tennessee,India,Premium,True,2025-07-03
CUST00621,Briana,Robinson,Male,2008-07-07,rnguyen@example.net,+1-998-849-3306x74584,Patriciaburgh,Idaho,India,Corporate,False,2021-11-11
CUST00622,Danielle,Anderson,Other,2006-10-09,marcoconnell@example.org,5949412833,Melindaville,Montana,India,SME,True,2023-01-04
CUST00623,Roger,Hernandez,Male,1947-05-09,watkinsmatthew@example.org,(718)685-6669,New Derrick,Arizona,India,Premium,False,2017-09-01
CUST00624,John,Adkins,Male,1985-03-17,donald62@example.net,832-897-1506,Wesleybury,Arkansas,India,Premium,True,2020-03-08
CUST00625,Megan,Obrien,Female,1958-08-31,angela73@example.net,(967)905-5143,North Kevinville,South Carolina,India,Premium,True,2022-07-09
CUST00626,James,Perry,Male,1996-01-19,andersonkylie@example.net,(793)866-3439x2529,Burkeland,Virginia,India,Premium,True,2025-07-05
CUST00627,Paul,Dunn,Female,2002-11-30,bstrickland@example.com,311-410-2867,West Micheleton,Ohio,India,Retail,True,2025-04-11
CUST00628,Timothy,Ruiz,Other,1944-05-05,smithharry@example.org,3072202455,North Micheal,Nevada,India,Corporate,True,2023-06-23
CUST00629,John,Medina,Other,2008-04-18,robert72@example.org,(245)510-9109,South Thomasstad,Arizona,India,Retail,True,2016-10-18
CUST00630,Ashley,Beck,Other,1955-06-18,daniellemills@example.com,(367)614-9498,Wolfefurt,Florida,India,Retail,False,2017-11-26
CUST00631,Bailey,Robinson,Other,1998-02-07,sharonbishop@example.org,(517)694-2817,East Elizabeth,New Jersey,India,Corporate,True,2025-03-12
CUST00632,Victoria,Wright,Female,1994-10-06,jennifersalazar@example.org,6658277584,Jesseside,Minnesota,India,Premium,False,2022-04-01
CUST00633,Kenneth,Fischer,Female,1964-09-01,michael08@example.org,(434)353-3722x01091,North Aarontown,New York,India,SME,False,2025-04-05
CUST00634,Tiffany,Marks,Other,1997-08-10,davidmoreno@example.org,322.614.5593x766,Port Joshuafort,Maine,India,Premium,True,2023-04-13
CUST00635,Dominique,Miller,Other,1998-01-06,michelle88@example.org,001-637-805-2635x100,Greenberg,Texas,India,Premium,True,2021-09-18
CUST00636,Joshua,Griffin,Other,1952-07-07,qtownsend@example.org,(777)465-7256,Wagnershire,Massachusetts,India,Premium,True,2022-05-08
CUST00637,Ashlee,Padilla,Female,1980-10-31,brian12@example.net,4245617520,Foleyville,Kentucky,India,Premium,False,2019-12-31
CUST00638,Gina,Miller,Other,1995-05-13,kjimenez@example.net,297.343.2600x55955,Thomasside,Louisiana,India,SME,True,2023-11-29
CUST00639,Julie,Elliott,Female,1987-12-24,brownmichael@example.org,583.832.5848x6899,Manuelville,South Dakota,India,Retail,True,2017-08-03
CUST00640,Brandon,Brown,Male,2002-09-10,nking@example.com,001-307-998-4870x45069,New Kaylee,Pennsylvania,India,SME,False,2024-07-21
CUST00641,Catherine,Kelley,Other,1942-06-17,garciabrian@example.net,(679)893-5937x44039,Velezmouth,Florida,India,Corporate,True,2020-04-12
CUST00642,Tyler,Wagner,Female,1988-03-06,ericjohnson@example.net,308-630-3736x060,East Jimstad,Arizona,India,Premium,True,2020-08-11
CUST00643,Rebecca,Armstrong,Female,2004-12-22,jonesjoe@example.com,+1-586-608-4907,Huntermouth,Massachusetts,India,SME,True,2017-08-24
CUST00644,Justin,Hernandez,Female,1978-11-13,robert53@example.org,001-913-268-5283x06153,Jordanfurt,Maine,India,Corporate,True,2023-04-03
CUST00645,Lauren,Murphy,Male,1978-10-31,jeremy36@example.org,524-424-4626,Port Emilymouth,West Virginia,India,SME,True,2025-06-12
CUST00646,Catherine,Meyer,Other,1953-05-05,evance@example.com,(314)648-8112x103,East Jessica,Oklahoma,India,Premium,True,2020-04-06
CUST00647,Michael,Wilson,Female,2007-09-23,bbrown@example.org,(317)951-8878,East Kennethport,Rhode Island,India,Premium,False,2025-02-10
CUST00648,Dana,Harris,Other,2000-06-28,sarahgibson@example.com,+1-394-315-1526x38409,Changstad,Maine,India,Corporate,True,2016-07-20
CUST00649,Christine,Aguilar,Female,1974-01-05,derek35@example.com,(225)728-8375,Robertomouth,Vermont,India,SME,False,2025-07-07
CUST00650,Erica,Davis,Other,1961-07-22,matthewjohnson@example.net,(961)986-3239x7913,Thomasstad,Maine,India,Premium,True,2023-04-05
CUST00651,Jennifer,Dixon,Male,1973-11-21,ramirezdaniel@example.com,(755)830-0730x9505,South Cristianmouth,Michigan,India,Corporate,False,2024-10-10
CUST00652,Donna,Stokes,Female,1946-09-05,wbarnes@example.com,001-905-971-2198x8192,North Margaret,Iowa,India,SME,True,2019-01-15
CUST00653,Mary,Chavez,Female,1956-05-11,oliviamunoz@example.net,+1-885-619-0534,Martinezfurt,North Carolina,India,SME,False,2023-11-03
CUST00654,Courtney,Palmer,Male,1955-06-03,belindatran@example.org,7108424624,Karenfort,Colorado,India,Corporate,False,2024-10-31
CUST00655,Rebecca,Bryant,Other,1976-05-04,jenkinsaimee@example.org,285-617-4460,South Elizabeth,Delaware,India,SME,True,2017-09-30
CUST00656,Debbie,Brown,Female,1940-08-02,rhood@example.org,321-428-9915x11455,East Connormouth,Oklahoma,India,SME,True,2024-03-06
CUST00657,Kyle,Ford,Male,2002-12-16,pfitzgerald@example.org,001-339-613-0448,Tiffanyhaven,Alaska,India,Premium,True,2017-09-09
CUST00658,Scott,Roman,Female,1954-03-29,ryan39@example.org,+1-641-260-4615,Port Jacobmouth,South Dakota,India,Premium,True,2022-08-29
CUST00659,Bethany,Cummings,Female,1949-05-31,butlerbradley@example.com,(711)890-1707,Loriport,Oklahoma,India,Premium,True,2025-05-07
CUST00660,Jessica,Foster,Female,1989-04-17,simmonsphillip@example.net,+1-414-429-8315,Janiceburgh,Delaware,India,Corporate,True,2018-12-16
CUST00661,Christopher,Velasquez,Other,2003-01-07,chavezjohn@example.net,+1-691-507-3228x3608,Williamsshire,Virginia,India,Retail,True,2021-11-01
CUST00662,Kenneth,Reese,Male,1997-12-14,steelerichard@example.org,883.806.3963x8452,West Jordan,Oklahoma,India,SME,True,2016-11-23
CUST00663,Julie,Lane,Male,1962-07-18,michaelallen@example.org,001-944-239-1649,Jenningsfurt,Rhode Island,India,Corporate,True,2024-08-20
CUST00664,Gregory,Williams,Male,1942-01-12,castillokevin@example.net,369-534-2929,South Jacob,Missouri,India,Retail,True,2018-06-02
CUST00665,David,Cooper,Male,1980-06-06,vhodge@example.net,(603)330-1623,Wendymouth,Minnesota,India,Retail,True,2020-06-23
CUST00666,Amber,Brown,Female,2002-11-30,braysteven@example.org,001-903-410-6153,Pattersonberg,South Dakota,India,Corporate,True,2020-05-07
CUST00667,Teresa,Mcknight,Other,1993-03-13,xlopez@example.net,(515)456-6847,South Denisefurt,Minnesota,India,Retail,True,2018-07-11
CUST00668,Alyssa,Michael,Male,1998-02-07,apadilla@example.net,265.633.7746,East Timothy,North Dakota,India,Premium,False,2020-04-29
CUST00669,Robin,Jones,Other,1999-01-25,cruzhannah@example.net,5678200784,Port Maryborough,Indiana,India,Corporate,False,2019-10-06
CUST00670,Maria,Peck,Male,2005-11-10,phillipskaren@example.net,342-944-2607,Jaredside,Maine,India,SME,True,2023-03-15
CUST00671,Jonathan,Johnson,Male,1965-12-11,kristinmiller@example.com,(943)473-4764x273,Alvarezberg,Maine,India,Premium,False,2017-05-20
CUST00672,Makayla,Ortiz,Female,2004-08-04,robertsonrenee@example.com,6377638821,Cassandraborough,Wisconsin,India,SME,True,2024-04-25
CUST00673,Timothy,Mack,Female,1967-06-11,rodriguezmichael@example.net,541.448.4601x91344,Bowenfort,Michigan,India,Retail,True,2022-01-25
CUST00674,Lindsay,Cannon,Female,1947-05-31,diazgregory@example.net,+1-578-402-0586x9507,South Paulatown,Montana,India,Premium,False,2019-06-27
CUST00675,Julie,Good,Other,1961-01-22,castrokim@example.org,746-344-9369,Zacharyhaven,Montana,India,SME,False,2022-04-05
CUST00676,Matthew,Brewer,Female,1949-10-27,john17@example.net,(979)533-5055x7385,Garzabury,Hawaii,India,Corporate,True,2019-01-09
CUST00677,Darius,Fisher,Female,1951-04-02,karenhodges@example.com,(380)311-9236x03768,North Heather,Hawaii,India,Retail,True,2020-03-03
CUST00678,Sydney,Haney,Male,2005-01-19,rachael86@example.com,+1-387-623-3351x04096,Kimberlyview,Rhode Island,India,SME,False,2019-01-03
CUST00679,Donald,Reyes,Male,1994-05-21,brownmichael@example.com,+1-597-231-5391x1498,West Kristinahaven,Utah,India,Retail,False,2016-10-12
CUST00680,Tammy,Kane,Female,2005-11-12,harrisonamanda@example.net,548.620.7365x1189,South James,Mississippi,India,SME,False,2018-01-06
CUST00681,Michelle,Knox,Female,1984-09-07,shannon51@example.org,2656578201,Harmonmouth,Georgia,India,Corporate,True,2018-09-30
CUST00682,Jennifer,Bennett,Other,1952-05-21,zmiller@example.org,422.630.2333,Pattersonview,Delaware,India,Premium,True,2024-04-06
CUST00683,Tina,Vega,Other,2006-06-01,susan11@example.org,407.339.2013x546,West Jamesmouth,New York,India,SME,True,2017-02-06
CUST00684,Tammy,Stanley,Male,1987-09-14,daniel27@example.org,(876)302-5082,Colefort,South Carolina,India,Retail,True,2019-04-11
CUST00685,Linda,Ryan,Other,2003-09-14,abigailburton@example.com,423-612-6163,Portermouth,New York,India,Corporate,True,2020-02-05
CUST00686,Michael,Valdez,Female,1994-01-21,imontes@example.org,001-588-989-9572x989,Jonathanchester,Arkansas,India,Premium,True,2019-10-13
CUST00687,Krystal,Bailey,Female,1955-09-21,creed@example.net,(929)374-5493x03646,New Janettown,Massachusetts,India,Retail,True,2024-06-22
CUST00688,Alexander,White,Male,1980-08-03,carterbryan@example.org,001-812-403-8187,Port Kimberly,Vermont,India,Corporate,True,2017-10-19
CUST00689,Amanda,Medina,Female,1952-06-19,kellis@example.org,3825832308,Dylanburgh,Nebraska,India,Retail,True,2023-10-27
CUST00690,Shawn,Rice,Female,1961-05-28,george43@example.com,+1-781-458-8144,Clarkfurt,Missouri,India,Corporate,True,2023-11-11
CUST00691,Emily,Luna,Female,1987-05-12,tara02@example.com,(406)973-2318,South Jessica,Alabama,India,Premium,False,2017-07-12
CUST00692,Emily,Walker,Female,1949-03-14,stephen29@example.org,268-215-7245,North Jasmin,Kansas,India,Premium,True,2019-12-29
CUST00693,Brenda,Smith,Other,1990-02-06,ian22@example.org,001-900-700-1529x11371,Lake Dylan,Nebraska,India,Retail,True,2020-12-11
CUST00694,Lynn,Johnson,Other,2005-01-22,darylchaney@example.net,6906255618,North Kathleenmouth,Connecticut,India,Corporate,False,2017-09-10
CUST00695,Shelby,Evans,Other,2005-01-19,scottwood@example.org,321-482-9987x478,Denisefort,Nebraska,India,SME,True,2018-07-03
CUST00696,Daniel,Nunez,Other,1967-03-04,wadetiffany@example.org,(848)990-5670,Lawsonfort,Florida,India,Premium,False,2021-08-24
CUST00697,Jesus,Stephens,Other,2008-02-26,shane28@example.com,7093004365,South Frankport,Maryland,India,SME,False,2023-07-31
CUST00698,Angel,Patel,Male,2006-03-05,knapprichard@example.com,(684)582-6691x362,New Nicole,Ohio,India,SME,True,2019-10-01
CUST00699,Nicole,Morrow,Female,1942-09-29,staciereilly@example.org,550-554-2960x80706,Danielview,Nevada,India,Retail,True,2024-09-05
CUST00700,Anna,Wright,Male,1981-07-03,cordovaamy@example.net,(699)287-9509x82210,Raybury,Alaska,India,Retail,True,2019-12-21
CUST00701,Rose,Reed,Female,2003-03-04,deborah47@example.com,664-481-8804,West Gregoryville,New Hampshire,India,Retail,False,2022-01-18
CUST00702,Jeffrey,Hill,Female,2006-05-02,laurenchandler@example.com,+1-377-838-3638,Mosestown,Alabama,India,Corporate,True,2019-07-21
CUST00703,Bryan,Pineda,Female,1955-07-25,hannah70@example.org,832-612-6942x894,New Melissa,Maine,India,Premium,True,2021-10-13
CUST00704,Madison,Hardy,Male,1978-12-31,parkerrichard@example.org,(303)662-5863,East Anthony,New Hampshire,India,Premium,True,2017-12-17
CUST00705,Regina,Rodriguez,Female,2004-03-27,uhoward@example.org,001-841-570-6462x55402,Lake Robert,South Dakota,India,SME,True,2018-03-08
CUST00706,Kevin,Pacheco,Female,1950-02-08,brandywalker@example.com,001-655-682-4301x7646,North Wendyview,Georgia,India,Retail,True,2022-09-15
CUST00707,Ricky,Barnes,Other,1991-03-24,andrewryan@example.com,798.480.3153x88824,Lake Raymond,Wisconsin,India,Corporate,True,2019-12-02
CUST00708,Donald,Miranda,Other,1956-09-22,daughertypreston@example.com,790.550.4043x333,Pooleton,Nebraska,India,Premium,True,2024-06-19
CUST00709,Sophia,Stephenson,Female,2007-05-06,carrie80@example.net,949.351.6321x11978,Payneland,Montana,India,Corporate,True,2023-11-05
CUST00710,Kevin,Smith,Other,1951-12-16,raymond65@example.com,+1-509-433-9137,Marshalltown,Alaska,India,Retail,True,2019-03-24
CUST00711,Travis,Harris,Male,2000-09-28,alexander55@example.com,(353)906-0119x8756,Port Whitney,Florida,India,Retail,True,2016-12-10
CUST00712,Colton,Garcia,Female,1946-07-29,fsawyer@example.org,368.480.0230x09156,Bradshawmouth,Illinois,India,Premium,True,2018-06-27
CUST00713,Paige,Johnson,Male,1988-10-01,afigueroa@example.com,+1-880-236-5774x491,West Ginaton,Minnesota,India,SME,True,2024-04-06
CUST00714,Derek,Harper,Other,1984-01-01,frank66@example.org,+1-336-659-5201x491,Brandyborough,California,India,SME,False,2023-09-03
CUST00715,Shawn,Warner,Other,2000-10-31,thomaskevin@example.net,284-433-6875,South Mary,Mississippi,India,Retail,False,2023-11-13
CUST00716,Ellen,Williams,Male,1970-11-29,carl96@example.org,001-763-722-3998x21374,West Sabrina,North Carolina,India,Retail,True,2019-06-13
CUST00717,Julia,Yang,Female,1958-07-30,ortizrobin@example.com,(511)940-4288x60505,Laneville,Mississippi,India,SME,False,2025-04-17
CUST00718,Sonya,Morales,Other,1957-07-05,angelapage@example.org,(566)708-1126x0030,Mooreview,Alaska,India,Retail,False,2023-03-24
CUST00719,Robert,Young,Other,1945-02-24,jacobjames@example.net,(569)610-6271x5312,Hamiltonbury,California,India,Premium,True,2019-07-20
CUST00720,Julia,Robinson,Other,1957-12-29,twilliams@example.net,450-568-8269x17768,New Jeffreyshire,Mississippi,India,Premium,False,2017-02-09
CUST00721,Eric,Shields,Male,1947-11-21,troy73@example.org,544.901.3480x87354,Lake Raymondmouth,Illinois,India,Corporate,True,2023-01-14
CUST00722,Robert,Brown,Male,1940-08-17,moorekevin@example.net,+1-988-226-0335x91015,Brucestad,Utah,India,SME,True,2018-05-31
CUST00723,Corey,Gordon,Other,1966-10-14,swhite@example.net,+1-908-659-9144x920,Danielbury,Alabama,India,Retail,False,2024-12-20
CUST00724,Tracy,Roberts,Female,1990-05-11,anthonyhubbard@example.com,001-826-699-9699,East Steven,California,India,Corporate,True,2025-04-03
CUST00725,Ricky,Cabrera,Male,2006-06-10,georgemichael@example.com,+1-799-871-8428,Port Trevor,New Hampshire,India,Premium,True,2023-07-22
CUST00726,Stephanie,Dennis,Female,2000-09-09,ooneill@example.net,+1-593-425-9140x8499,East Patriciaville,Iowa,India,SME,True,2024-11-12
CUST00727,Antonio,Flores,Male,1974-01-26,hmccann@example.com,212.834.2669,Walkerton,Utah,India,Premium,True,2018-11-03
CUST00728,Mitchell,Harper,Male,1966-04-18,brucefrancisco@example.org,+1-508-672-6176x072,Theresashire,Washington,India,Retail,False,2021-06-25
CUST00729,Scott,Chambers,Female,1977-09-02,luisjohns@example.org,+1-438-293-5953,Brownchester,South Dakota,India,Corporate,True,2020-11-13
CUST00730,Stephanie,Flores,Female,1947-06-10,frank45@example.com,805-761-2996x5082,Chavezmouth,Colorado,India,Retail,True,2018-03-01
CUST00731,Melissa,Turner,Female,1973-02-23,brandon48@example.net,+1-726-841-8696,South Michelle,Nevada,India,Retail,True,2024-09-25
CUST00732,Cory,Thomas,Male,1999-04-19,palmerkatie@example.org,+1-713-308-7612x3859,Michaelborough,New York,India,SME,False,2018-08-06
CUST00733,Gina,Keller,Female,1984-10-22,georgegary@example.com,234-468-2394x840,Bakershire,Connecticut,India,SME,True,2016-07-18
CUST00734,Amy,Walker,Female,1987-04-09,margaret44@example.net,530.308.6966x1016,Andrewtown,Massachusetts,India,Retail,True,2020-10-04
CUST00735,Tiffany,Turner,Female,1951-08-08,cody95@example.org,239-650-0168,Turnertown,Nevada,India,SME,False,2018-09-16
CUST00736,Michael,Brown,Female,1945-07-21,taylorjuan@example.com,549-915-0762,Goodmanstad,Arkansas,India,Corporate,False,2018-08-22
CUST00737,Raymond,Fry,Female,1998-01-20,kpeterson@example.org,+1-662-805-3440x7779,Mathistown,Minnesota,India,Corporate,False,2018-10-24
CUST00738,James,Hobbs,Female,1960-08-05,ericwalker@example.org,(707)226-6292,North Amy,North Dakota,India,Retail,False,2019-10-16
CUST00739,David,Buck,Female,1962-03-19,butlersabrina@example.org,+1-317-676-0299,New Susanburgh,New Hampshire,India,Corporate,False,2019-12-10
CUST00740,Melanie,Garrett,Male,2005-04-03,sandramendoza@example.com,9685841333,East Jacobland,Oregon,India,Retail,False,2023-03-10
CUST00741,Shawn,Simmons,Female,1945-08-02,don79@example.net,925-352-3561,Kimberlyport,Arkansas,India,Corporate,False,2017-04-17
CUST00742,Elizabeth,Simpson,Male,1952-02-09,gerald40@example.net,803.521.1920x613,New Antonio,Mississippi,India,Premium,True,2022-09-19
CUST00743,Darlene,Compton,Other,1966-01-27,walkermelissa@example.org,652.677.8956x13371,Amyton,Florida,India,Retail,True,2019-03-04
CUST00744,Carla,David,Other,1990-04-26,kyleclark@example.org,390-829-5026x480,East Rachel,Idaho,India,Corporate,True,2024-01-02
CUST00745,Andrew,Powers,Male,1977-09-27,yvazquez@example.org,440-937-3416x781,Susanbury,Kentucky,India,Premium,True,2017-11-17
CUST00746,Kristin,Floyd,Female,2001-08-12,smithtodd@example.com,001-378-522-1021x7982,East Adam,Maryland,India,Retail,True,2017-05-17
CUST00747,John,Flores,Male,1946-11-15,gonzalezantonio@example.net,586-529-8579x736,East Michael,California,India,Corporate,True,2018-11-19
CUST00748,David,Butler,Other,1980-12-07,harrisonrebekah@example.org,982-285-6053,East Lisamouth,Indiana,India,Corporate,True,2023-07-29
CUST00749,Anne,Hernandez,Male,1982-04-09,turneralex@example.org,498.266.1770x6736,Melissaton,Kansas,India,Premium,True,2020-08-29
CUST00750,Casey,Bennett,Other,1973-05-14,morajamie@example.org,(306)882-1223x552,New Nicolebury,Pennsylvania,India,SME,True,2021-03-11
CUST00751,Kathy,Webster,Male,1942-08-25,ellenjohnson@example.org,+1-350-458-7146x92182,Justinton,Massachusetts,India,SME,True,2021-11-05
CUST00752,Jamie,Wells,Male,2004-08-17,stacy55@example.org,696-279-0898x43699,Port Richard,Maryland,India,Premium,False,2019-05-23
CUST00753,Jason,Atkinson,Male,1951-10-06,williamjones@example.net,(620)650-9386,Heatherborough,New Hampshire,India,Premium,False,2017-02-09
CUST00754,Molly,Turner,Male,2001-01-16,ricejennifer@example.com,+1-924-295-9881x1457,Port Kimberly,Oregon,India,Retail,True,2024-05-30
CUST00755,Mark,Zimmerman,Male,1951-03-23,rachelmedina@example.net,001-471-252-3867x673,East Kelly,Kentucky,India,SME,True,2016-08-11
CUST00756,Dylan,Shaffer,Other,1947-06-05,glasssamantha@example.net,+1-874-461-9177x987,South Samantha,Arkansas,India,Retail,True,2016-08-30
CUST00757,Rachel,Melendez,Male,1954-07-09,lrichardson@example.org,+1-296-787-2258x937,Andersonside,Virginia,India,Corporate,True,2019-06-10
CUST00758,Aaron,Hart,Male,1953-06-17,gnunez@example.org,+1-780-962-3504x05669,West Anneside,Missouri,India,Premium,True,2018-09-25
CUST00759,Michele,Faulkner,Male,1987-12-14,tina63@example.net,001-700-612-4825,North David,Kentucky,India,Retail,False,2020-12-30
CUST00760,Duane,Grant,Female,1989-08-22,rickjuarez@example.com,428-567-9632x594,Karenland,Washington,India,Premium,True,2020-06-16
CUST00761,David,Anderson,Other,1990-03-07,owensapril@example.com,+1-428-694-6338x9156,New Brian,West Virginia,India,Retail,False,2017-05-23
CUST00762,John,Sanchez,Male,1958-07-31,janet80@example.org,452-485-7256,Karenfurt,Mississippi,India,Corporate,True,2018-04-15
CUST00763,Greg,Harris,Other,1959-09-08,tristan64@example.com,(893)735-8951x3818,Rebeccaberg,Indiana,India,Corporate,True,2022-10-28
CUST00764,Donna,Lucas,Male,1956-09-10,gloria73@example.net,(607)684-6850x957,North Douglasfort,Connecticut,India,SME,True,2023-10-12
CUST00765,Anthony,Nielsen,Female,1943-12-01,broberts@example.org,303.949.1891,Gonzalezfort,Utah,India,SME,True,2021-01-21
CUST00766,Alexis,Boone,Other,1979-06-04,jacobsonleah@example.net,+1-772-503-8593x401,Parkerstad,Massachusetts,India,Corporate,False,2017-01-28
CUST00767,Kristy,Davis,Female,1997-08-26,harry71@example.com,(741)554-7155x3132,Ernesttown,Vermont,India,Retail,True,2023-01-17
CUST00768,John,Hardy,Female,1950-12-26,rmills@example.org,(678)313-6750x09421,Whiteview,New Jersey,India,Premium,True,2021-05-12
CUST00769,Mario,Lee,Male,1965-01-28,thomasrichard@example.net,9522769819,New Jamesmouth,Pennsylvania,India,Corporate,True,2025-03-23
CUST00770,Grant,Adams,Other,1969-08-14,figueroapatricia@example.org,+1-827-404-5238x885,Christyville,Arkansas,India,Corporate,False,2017-04-23
CUST00771,Brian,Nunez,Other,1960-07-27,coxjames@example.org,(858)966-0598,East Randall,Massachusetts,India,Retail,True,2018-05-24
CUST00772,Judy,Morrison,Other,1985-07-23,bmartinez@example.net,+1-774-642-2758,Lake Jeremyfort,Washington,India,Corporate,True,2017-04-19
CUST00773,Alicia,Russo,Other,1981-05-10,tramirez@example.net,+1-459-665-5942,Jessefurt,New Jersey,India,Corporate,True,2017-05-14
CUST00774,Julie,Lopez,Male,1954-02-13,katelyn65@example.com,+1-711-565-0200x024,South Melissa,Delaware,India,Retail,True,2017-02-14
