account_id,account_number,customer_id,branch_id,product_id,account_type,account_status,opening_date,currency
ACC000842,WGIW52636288623357,CUST00901,BR0025,PRD004,Credit Card,Dormant,10/28/2019,INR
ACC000843,BJII55143442111754,CUST00340,BR0022,PRD002,Credit Card,Active,2/5/2022,INR
ACC000844,SIJS57421884246381,CUST00708,BR0021,PRD008,Loan,Active,5/27/2021,INR
ACC000845,LCFT11647924642998,CUST00244,BR0014,PRD009,Credit Card,Active,6/18/2022,INR
ACC000846,OFIO35399875915300,CUST00051,BR0017,PRD001,Savings,Active,2/23/2020,INR
ACC000847,OKZD45183479230578,CUST00764,BR0014,PRD008,Current,Active,7/29/2024,INR
ACC000848,FIKX31081246437862,CUST00487,BR0012,PRD009,Loan,Active,1/30/2019,INR
ACC000849,JGXB14606696106963,CUST00943,BR0002,PRD003,Savings,Active,6/6/2025,INR
ACC000850,XOJT12187906506147,CUST00276,BR0023,PRD004,Loan,Active,8/20/2021,INR
ACC000851,CLSA11250231600402,CUST00919,BR0017,PRD006,Credit Card,Active,3/5/2019,INR
ACC000852,PFRZ98683212086149,CUST00382,BR0014,PRD008,Loan,Active,11/4/2023,INR
ACC000853,RJEL07966997842001,CUST00021,BR0008,PRD009,Credit Card,Closed,8/8/2024,INR
ACC000854,JCII24607372386159,CUST00346,BR0016,PRD005,Savings,Active,4/3/2023,INR
ACC000855,LFQW59947576379829,CUST00838,BR0025,PRD006,Savings,Dormant,12/19/2020,INR
ACC000856,HAKK77979836760741,CUST00813,BR0013,PRD003,Current,Dormant,8/25/2025,INR
ACC000857,BLSG94815043903560,CUST00311,BR0012,PRD002,Credit Card,Active,1/7/2019,INR
ACC000858,EQLY86966096354760,CUST00319,BR0019,PRD009,Current,Active,1/26/2025,INR
ACC000859,PKCZ21018426226441,CUST00288,BR0024,PRD003,Savings,Active,3/13/2023,INR
ACC000860,QAZE45940859356535,CUST00864,BR0025,PRD004,Credit Card,Active,2/17/2021,INR
ACC000861,FZIU37795076557374,CUST00504,BR0023,PRD001,Current,Active,11/24/2023,INR
ACC000862,RZXZ52512258467901,CUST00879,BR0019,PRD008,Loan,Dormant,10/17/2024,INR
ACC000863,VPZK22792949652396,CUST00713,BR0004,PRD007,Loan,Active,9/14/2025,INR
ACC000864,PIVS99020385407008,CUST00702,BR0014,PRD009,Savings,Active,11/24/2023,INR
ACC000865,IYCK91242695753851,CUST00101,BR0005,PRD002,Savings,Active,11/17/2025,INR
ACC000866,WGVT76352946142620,CUST00996,BR0009,PRD001,Current,Dormant,9/21/2023,INR
ACC000867,IBQL20633461189787,CUST00890,BR0016,PRD005,Current,Dormant,12/1/2021,INR
ACC000868,GOEQ26593380419171,CUST00234,BR0025,PRD001,Current,Active,7/17/2019,INR
ACC000869,ZZMB33308544184366,CUST00138,BR0008,PRD010,Credit Card,Active,8/29/2022,INR
ACC000870,BVFV09313788021093,CUST00308,BR0003,PRD002,Loan,Active,6/30/2023,INR
ACC000871,NPXX67777365764554,CUST00998,BR0010,PRD006,Credit Card,Dormant,3/4/2026,INR
ACC000872,KTBG48195435110269,CUST00762,BR0020,PRD008,Credit Card,Active,4/16/2022,INR
ACC000873,GSKL33089233313514,CUST00454,BR0018,PRD001,Current,Active,4/30/2022,INR
ACC000874,UQKK07026406260674,CUST00793,BR0014,PRD002,Loan,Active,2/20/2021,INR
ACC000875,WDKU14487621648342,CUST00846,BR0009,PRD009,Current,Active,7/17/2018,INR
ACC000876,OWSO30294069572520,CUST00329,BR0007,PRD005,Loan,Active,4/25/2020,INR
ACC000877,FHXZ58937712582848,CUST00276,BR0001,PRD001,Loan,Active,12/21/2025,INR
ACC000878,YRTC99495165991945,CUST00747,BR0023,PRD010,Current,Active,4/8/2022,INR
ACC000879,MVJJ64523900415242,CUST00427,BR0024,PRD005,Savings,Active,7/2/2019,INR
ACC000880,XQMP85547018977950,CUST00620,BR0001,PRD004,Credit Card,Active,4/8/2021,INR
ACC000881,DVJM70936725028004,CUST00662,BR0019,PRD006,Loan,Active,7/21/2025,INR
ACC000882,VCOP07346031613407,CUST00092,BR0017,PRD004,Current,Active,2/11/2022,INR
ACC000883,STEZ16457527542832,CUST00193,BR0004,PRD004,Credit Card,Active,10/3/2023,INR
ACC000884,YRYM78515066881557,CUST00453,BR0017,PRD005,Credit Card,Active,8/4/2018,INR
ACC000885,DWKL66166894093636,CUST00217,BR0001,PRD005,Current,Active,7/21/2019,INR
ACC000886,INUA59551611339563,CUST00936,BR0013,PRD009,Savings,Active,8/31/2023,INR
ACC000887,FEIL18256961921269,CUST00844,BR0021,PRD006,Savings,Active,11/1/2019,INR
ACC000888,OXJR69784879896319,CUST00417,BR0007,PRD008,Current,Active,1/7/2025,INR
ACC000889,NHBL27043692259164,CUST00759,BR0023,PRD002,Savings,Active,11/7/2024,INR
ACC000890,EHAD27469017631919,CUST00497,BR0011,PRD005,Credit Card,Active,8/24/2023,INR
ACC000891,QNHO08553606223063,CUST00778,BR0014,PRD003,Current,Active,12/15/2021,INR
ACC000892,LNPG57756942984104,CUST00529,BR0012,PRD003,Loan,Active,3/31/2021,INR
ACC000893,AWBG27303248274635,CUST00889,BR0004,PRD005,Current,Active,1/20/2023,INR
ACC000894,EVXH56118820380695,CUST00383,BR0005,PRD002,Savings,Active,10/7/2025,INR
ACC000895,QVNE18531112817790,CUST00841,BR0014,PRD001,Credit Card,Dormant,7/9/2021,INR
ACC000896,ZGUM66636947281326,CUST00058,BR0021,PRD010,Credit Card,Active,5/28/2021,INR
ACC000897,KSQI50337902940375,CUST00528,BR0019,PRD009,Loan,Closed,12/15/2019,INR
ACC000898,GLUW31324527567195,CUST00811,BR0009,PRD009,Current,Dormant,6/20/2021,INR
ACC000899,BZZX30568780712652,CUST00163,BR0009,PRD002,Savings,Active,7/14/2020,INR
ACC000900,JTJZ89185298388201,CUST00068,BR0018,PRD004,Loan,Dormant,11/17/2023,INR
ACC000901,KDIS77764913616576,CUST00319,BR0014,PRD009,Current,Active,8/2/2020,INR
ACC000902,LEQF26195490294849,CUST00727,BR0019,PRD006,Savings,Active,5/24/2020,INR
ACC000903,YJGV45776613886550,CUST00519,BR0012,PRD009,Savings,Active,12/14/2020,INR
ACC000904,YXBW91595678323959,CUST00414,BR0020,PRD006,Credit Card,Active,7/23/2023,INR
ACC000905,YGMZ01941270661853,CUST00139,BR0009,PRD005,Credit Card,Active,7/30/2022,INR
ACC000906,NBWQ78072020338811,CUST00800,BR0022,PRD003,Credit Card,Active,5/10/2026,INR
ACC000907,FAYS96676372037344,CUST00872,BR0013,PRD005,Savings,Active,1/26/2023,INR
ACC000908,QHML67071905657439,CUST00537,BR0025,PRD010,Current,Active,5/1/2023,INR
ACC000909,NPPB54673931649095,CUST00901,BR0007,PRD004,Current,Active,5/26/2021,INR
ACC000910,INRU87305886810253,CUST00583,BR0014,PRD003,Current,Active,5/17/2021,INR
ACC000911,DESZ26625478009580,CUST00030,BR0018,PRD002,Loan,Active,5/31/2020,INR
ACC000912,JACY46159700019007,CUST00178,BR0018,PRD005,Loan,Active,9/27/2023,INR
ACC000913,GQQK46734743693908,CUST00198,BR0016,PRD010,Credit Card,Closed,7/7/2023,INR
ACC000914,TIDG19859671832130,CUST00897,BR0006,PRD006,Credit Card,Active,11/19/2019,INR
ACC000915,LJEV84251119035940,CUST00853,BR0012,PRD009,Current,Active,12/20/2023,INR
ACC000916,SJFV94125979990323,CUST00206,BR0018,PRD008,Credit Card,Active,4/25/2025,INR
ACC000917,RRWO67660628951340,CUST00858,BR0018,PRD001,Current,Active,8/12/2020,INR
ACC000918,UGST78387443081836,CUST00060,BR0016,PRD003,Current,Active,10/22/2018,INR
ACC000919,HFWY93970266382071,CUST00256,BR0009,PRD001,Loan,Active,7/29/2020,INR
ACC000920,LJRC85133117860577,CUST00034,BR0010,PRD008,Current,Active,8/6/2020,INR
ACC000921,MOPC92889203028757,CUST00468,BR0019,PRD001,Credit Card,Closed,5/23/2025,INR
ACC000922,IBLQ92303606778719,CUST00052,BR0012,PRD002,Current,Active,5/17/2021,INR
ACC000923,UFIY97265571364967,CUST00941,BR0025,PRD007,Credit Card,Active,6/23/2025,INR
ACC000924,IWLD45375257448825,CUST00370,BR0023,PRD001,Current,Active,1/25/2024,INR
ACC000925,EXNU99018511156733,CUST00722,BR0013,PRD002,Savings,Active,5/16/2023,INR
ACC000926,RLCK76467050680983,CUST00204,BR0024,PRD007,Loan,Active,4/14/2026,INR
ACC000927,QXGC93465027586034,CUST00281,BR0005,PRD007,Loan,Active,2/22/2024,INR
ACC000928,XXLM33389234952457,CUST00378,BR0022,PRD003,Current,Active,3/11/2026,INR
ACC000929,BKCK57826388032427,CUST00844,BR0004,PRD010,Credit Card,Active,1/29/2019,INR
ACC000930,CMDV86286974762370,CUST00476,BR0024,PRD010,Current,Active,12/28/2022,INR
ACC000931,GVRL47872681931922,CUST00518,BR0008,PRD008,Loan,Active,9/22/2023,INR
ACC000932,XSIC23280625394185,CUST00407,BR0015,PRD010,Credit Card,Active,8/3/2021,INR
ACC000933,IKLI18925883140035,CUST00651,BR0023,PRD006,Savings,Active,1/5/2024,INR
ACC000934,MHAG28267354904798,CUST00946,BR0006,PRD005,Savings,Closed,5/5/2023,INR
ACC000935,MLOD68962132508628,CUST00127,BR0004,PRD006,Credit Card,Dormant,2/23/2025,INR
ACC000936,NRKM43476088230925,CUST00698,BR0007,PRD004,Current,Dormant,1/13/2019,INR
ACC000937,ROFQ94673631633084,CUST00032,BR0017,PRD009,Loan,Active,4/30/2025,INR
ACC000938,MBDP26280336490847,CUST00248,BR0013,PRD002,Credit Card,Dormant,8/3/2022,INR
ACC000939,JSCU16343031016636,CUST00382,BR0011,PRD008,Current,Active,2/28/2021,INR
ACC000940,NFYE84554140857962,CUST00501,BR0018,PRD010,Credit Card,Dormant,4/5/2024,INR
ACC000941,FSLC10848610660026,CUST00609,BR0020,PRD003,Credit Card,Dormant,5/25/2025,INR
ACC000942,AJNS01749538916244,CUST00457,BR0023,PRD002,Loan,Active,8/26/2022,INR
ACC000943,CANM78845732165024,CUST00182,BR0022,PRD008,Savings,Active,1/14/2019,INR
ACC000944,EGYQ93544071107298,CUST00984,BR0023,PRD002,Savings,Active,6/22/2025,INR
ACC000945,LAFH05066714853331,CUST00892,BR0002,PRD008,Savings,Closed,8/18/2024,INR
ACC000946,PYCI79554129824922,CUST00486,BR0006,PRD005,Savings,Active,8/21/2022,INR
ACC000947,AZFQ81520895217680,CUST00601,BR0013,PRD008,Loan,Active,9/8/2020,INR
ACC000948,DFNT62505073249139,CUST00565,BR0021,PRD008,Current,Active,3/28/2026,INR
ACC000949,JHBH25027496238384,CUST00359,BR0001,PRD004,Credit Card,Active,9/12/2024,INR
ACC000950,JBYV37654399942858,CUST00353,BR0003,PRD004,Loan,Dormant,4/26/2020,INR
ACC000951,AGHA86414863290850,CUST00168,BR0005,PRD003,Savings,Active,8/1/2019,INR
ACC000952,KBYI87159051823772,CUST00858,BR0016,PRD010,Savings,Active,2/26/2023,INR
ACC000953,DBTB74447939117174,CUST00916,BR0020,PRD005,Loan,Active,12/30/2023,INR
ACC000954,WAAG45688486573744,CUST00265,BR0014,PRD006,Credit Card,Active,3/25/2022,INR
ACC000955,TMMM07236604741208,CUST00767,BR0003,PRD007,Loan,Dormant,3/19/2024,INR
ACC000956,DRAG68938252894043,CUST00851,BR0003,PRD003,Credit Card,Active,11/20/2022,INR
ACC000957,SHYL16026957752668,CUST00706,BR0009,PRD006,Loan,Active,12/31/2020,INR
ACC000958,JRBG16367817524813,CUST00093,BR0008,PRD006,Current,Dormant,6/13/2025,INR
ACC000959,KHPM42983930395395,CUST00292,BR0012,PRD008,Savings,Closed,12/9/2019,INR
ACC000960,EXWM08853298734011,CUST00029,BR0003,PRD008,Current,Active,10/4/2020,INR
ACC000961,ITZT74754737704990,CUST00396,BR0020,PRD001,Loan,Active,10/10/2019,INR
ACC000962,SNOR19456597739610,CUST00051,BR0002,PRD002,Current,Active,8/22/2025,INR
ACC000963,VGYV40573689108041,CUST00167,BR0024,PRD008,Credit Card,Active,8/18/2024,INR
ACC000964,WVPK69430721887716,CUST00875,BR0013,PRD002,Loan,Active,1/11/2025,INR
ACC000965,SSDM58723634110485,CUST00586,BR0013,PRD006,Credit Card,Active,10/12/2022,INR
ACC000966,ORWN71265728182912,CUST00799,BR0020,PRD008,Current,Active,8/7/2018,INR
ACC000967,PYRT88524991960841,CUST00989,BR0021,PRD008,Savings,Dormant,1/27/2024,INR
ACC000968,XWLV85537304376318,CUST00220,BR0017,PRD003,Loan,Dormant,8/15/2022,INR
ACC000969,KLSM70716944814400,CUST00878,BR0010,PRD005,Credit Card,Active,8/3/2021,INR
ACC000970,BXXI07560231064079,CUST00227,BR0023,PRD006,Current,Active,4/9/2024,INR
ACC000971,PFSN82288542734497,CUST00663,BR0020,PRD010,Loan,Active,7/6/2023,INR
ACC000972,SXTE51973665475878,CUST00231,BR0002,PRD010,Savings,Active,3/3/2024,INR
ACC000973,WVXH71053925906771,CUST00694,BR0025,PRD003,Loan,Active,12/16/2022,INR
ACC000974,RKGW60174304025600,CUST00212,BR0006,PRD009,Savings,Active,6/18/2023,INR
ACC000975,JDGD66775270712797,CUST00276,BR0021,PRD002,Current,Active,10/23/2022,INR
ACC000976,DONG50642729904388,CUST00668,BR0016,PRD007,Credit Card,Dormant,2/10/2022,INR
ACC000977,UDPX67622702543163,CUST00420,BR0015,PRD002,Loan,Dormant,2/13/2020,INR
ACC000978,SCKQ46472560467820,CUST00526,BR0001,PRD006,Loan,Active,8/22/2025,INR
ACC000979,VGNT06155026134097,CUST00021,BR0007,PRD009,Credit Card,Active,7/23/2020,INR
ACC000980,HCEE06676654053242,CUST00886,BR0022,PRD002,Loan,Active,9/28/2023,INR
ACC000981,UUDW69435328617805,CUST00800,BR0017,PRD005,Loan,Active,5/26/2022,INR
ACC000982,RCHQ05732136788645,CUST00991,BR0010,PRD009,Loan,Active,12/21/2020,INR
ACC000983,KLEN15107055705295,CUST00786,BR0007,PRD008,Loan,Dormant,11/29/2024,INR
ACC000984,BRMR74412359989625,CUST00699,BR0002,PRD007,Credit Card,Closed,5/12/2019,INR
ACC000985,RMTE63560062551517,CUST00010,BR0020,PRD010,Current,Closed,4/26/2021,INR
ACC000986,ZYSY75193784953127,CUST00486,BR0017,PRD007,Loan,Active,11/22/2022,INR
ACC000987,ZGIY45801976213461,CUST00934,BR0017,PRD004,Credit Card,Dormant,1/27/2020,INR
ACC000988,MIVM15265322247081,CUST00136,BR0023,PRD010,Current,Closed,9/23/2024,INR
ACC000989,ADIQ12971988408943,CUST00663,BR0008,PRD004,Credit Card,Active,10/16/2022,INR
ACC000990,OYZJ81268179300805,CUST00178,BR0020,PRD009,Savings,Active,3/29/2021,INR
ACC000991,QRZS90580814033405,CUST00616,BR0006,PRD003,Current,Active,10/4/2021,INR
ACC000992,BRXD05635869902131,CUST00821,BR0022,PRD008,Current,Active,3/7/2025,INR
ACC000993,DNWN94602124676428,CUST00009,BR0002,PRD007,Savings,Dormant,9/25/2021,INR
ACC000994,DEWV59836207498849,CUST00230,BR0012,PRD002,Current,Active,1/20/2019,INR
ACC000995,WXKT12609203314656,CUST00259,BR0008,PRD006,Current,Active,5/30/2022,INR
ACC000996,VLPW16657813049950,CUST00623,BR0021,PRD004,Savings,Closed,7/14/2021,INR
ACC000997,JHQS64164508629532,CUST00825,BR0001,PRD010,Credit Card,Active,4/16/2022,INR
ACC000998,YEHA72487641261395,CUST00966,BR0006,PRD007,Loan,Dormant,3/22/2019,INR
ACC000999,YLPI58618058393408,CUST00313,BR0003,PRD007,Current,Active,5/31/2024,INR
ACC001000,HLIU42788598819206,CUST00730,BR0009,PRD010,Credit Card,Active,4/4/2024,INR
ACC001001,TMLM93259627622368,CUST00991,BR0025,PRD006,Credit Card,Active,2/7/2020,INR
ACC001002,HCZF75341839955780,CUST00727,BR0013,PRD009,Savings,Active,11/6/2020,INR
ACC001003,FZEQ01771062945026,CUST00659,BR0012,PRD004,Credit Card,Active,1/26/2024,INR
ACC001004,VYSJ47353414391032,CUST00282,BR0022,PRD003,Savings,Closed,4/23/2026,INR
ACC001005,HXWD86679066747720,CUST00434,BR0013,PRD002,Credit Card,Active,9/16/2025,INR
ACC001006,WDCV04083843782601,CUST00917,BR0013,PRD010,Loan,Active,1/17/2023,INR
ACC001007,UROP79533422539392,CUST00386,BR0019,PRD008,Credit Card,Dormant,3/20/2025,INR
ACC001008,EIEL77727745750218,CUST00873,BR0007,PRD002,Credit Card,Active,9/9/2021,INR
ACC001009,QLFC14846036383968,CUST00358,BR0017,PRD010,Credit Card,Active,10/29/2021,INR
ACC001010,PRQJ20475983589477,CUST00471,BR0001,PRD010,Savings,Active,9/2/2024,INR
ACC001011,BMSW39285320254616,CUST00259,BR0024,PRD008,Current,Active,6/29/2019,INR
ACC001012,WVWU79467781898636,CUST00224,BR0023,PRD006,Savings,Active,11/19/2019,INR
ACC001013,XCHS59459211857235,CUST00478,BR0003,PRD009,Loan,Active,6/13/2024,INR
ACC001014,UBCT47377962638965,CUST00310,BR0003,PRD002,Savings,Dormant,10/9/2023,INR
ACC001015,JYST77917822008100,CUST00694,BR0018,PRD008,Current,Active,6/5/2023,INR
ACC001016,DXIF86690625157595,CUST00534,BR0010,PRD003,Loan,Active,11/10/2022,INR
ACC001017,DISY09671080045872,CUST00845,BR0024,PRD005,Current,Dormant,4/6/2024,INR
ACC001018,IFVF74966529483051,CUST00639,BR0018,PRD007,Current,Active,8/19/2023,INR
ACC001019,ODSO25123433536757,CUST00407,BR0019,PRD002,Loan,Active,12/15/2021,INR
ACC001020,VPPO34265875031049,CUST00599,BR0012,PRD010,Current,Active,7/3/2025,INR
ACC001021,OTCI07712806199074,CUST00105,BR0012,PRD002,Savings,Active,8/26/2021,INR
ACC001022,MMWN97472171243566,CUST00008,BR0009,PRD010,Current,Closed,12/12/2025,INR
ACC001023,QVZH03253695255876,CUST00524,BR0008,PRD007,Credit Card,Active,2/21/2019,INR
ACC001024,PGKX07810728394764,CUST00679,BR0020,PRD006,Savings,Active,8/21/2019,INR
ACC001025,XNXV12614993631962,CUST00990,BR0007,PRD008,Current,Active,1/4/2021,INR
ACC001026,OKMW44390951956630,CUST00864,BR0015,PRD001,Credit Card,Active,1/18/2023,INR
ACC001027,BUMG62105164078704,CUST00860,BR0013,PRD002,Savings,Active,7/9/2023,INR
ACC001028,QDCG53739652729598,CUST00384,BR0019,PRD004,Loan,Active,12/23/2019,INR
ACC001029,MOOP05548990712996,CUST00575,BR0001,PRD003,Savings,Active,7/30/2020,INR
ACC001030,TYTD54827002933132,CUST00663,BR0009,PRD010,Loan,Active,9/29/2021,INR
ACC001031,MQSG74602136884157,CUST00609,BR0006,PRD001,Savings,Dormant,4/5/2026,INR
ACC001032,PCWE91842519561765,CUST00624,BR0014,PRD003,Credit Card,Active,11/20/2025,INR
ACC001033,KRTF23552858706302,CUST00290,BR0017,PRD003,Loan,Active,11/22/2021,INR
ACC001034,YERY29335287897153,CUST00306,BR0004,PRD008,Savings,Active,11/16/2018,INR
ACC001035,LZTU64726847464550,CUST00701,BR0018,PRD009,Loan,Active,12/23/2023,INR
ACC001036,OVEQ31018508808756,CUST00111,BR0003,PRD005,Current,Active,5/9/2019,INR
ACC001037,XJLY05810580108867,CUST00494,BR0017,PRD007,Savings,Active,3/16/2025,INR
ACC001038,TPZI47619378866364,CUST00066,BR0010,PRD010,Savings,Active,4/8/2019,INR
ACC001039,MYKH33477496337922,CUST00345,BR0011,PRD010,Credit Card,Active,8/28/2020,INR
ACC001040,ZWNF81915023743873,CUST00284,BR0004,PRD008,Credit Card,Active,10/23/2023,INR
ACC001041,JKBK21940504726097,CUST00656,BR0017,PRD004,Credit Card,Active,5/20/2021,INR
ACC001042,USNF91459773660985,CUST00333,BR0009,PRD004,Loan,Active,5/14/2023,INR
ACC001043,SDTR17473665397885,CUST00883,BR0018,PRD006,Savings,Active,3/8/2021,INR
ACC001044,QOZJ89557131984449,CUST00284,BR0019,PRD005,Loan,Dormant,10/15/2022,INR
ACC001045,MCNH95257477743721,CUST00268,BR0009,PRD010,Savings,Active,1/7/2024,INR
ACC001046,EHQI87756191898755,CUST00672,BR0023,PRD005,Credit Card,Active,1/23/2020,INR
ACC001047,PSVR32290005905451,CUST00729,BR0015,PRD007,Loan,Active,1/13/2021,INR
ACC001048,OHMK85405919344246,CUST00976,BR0013,PRD006,Current,Active,9/27/2019,INR
ACC001049,EVXP12393306533535,CUST00914,BR0019,PRD002,Current,Active,7/9/2022,INR
ACC001050,TPKS80962821960878,CUST00668,BR0016,PRD010,Savings,Dormant,4/22/2026,INR
ACC001051,PYUK78827376309773,CUST00306,BR0025,PRD001,Loan,Active,9/29/2018,INR
ACC001052,SUQX36660979785500,CUST00193,BR0008,PRD010,Loan,Dormant,6/14/2023,INR
ACC001053,VUJI50729629010793,CUST00154,BR0025,PRD009,Savings,Active,11/8/2020,INR
ACC001054,WFWE65278254630594,CUST00530,BR0011,PRD007,Savings,Active,2/4/2019,INR
ACC001055,VCXL67117753987245,CUST00784,BR0025,PRD003,Credit Card,Active,9/10/2024,INR
ACC001056,RCWS87088407553805,CUST00247,BR0015,PRD005,Savings,Active,6/7/2020,INR
ACC001057,GXMK97268395070513,CUST00922,BR0022,PRD001,Credit Card,Active,3/29/2021,INR
ACC001058,BNTN72128156838702,CUST00059,BR0015,PRD006,Loan,Active,7/23/2019,INR
ACC001059,PQKH79821492413717,CUST00825,BR0019,PRD009,Current,Dormant,10/20/2020,INR
ACC001060,HANW39085830684836,CUST00878,BR0001,PRD001,Current,Dormant,2/16/2025,INR
ACC001061,YYQD67238665606775,CUST00822,BR0016,PRD001,Credit Card,Active,1/6/2025,INR
ACC001062,LSLO35410577250402,CUST00830,BR0004,PRD009,Savings,Active,4/20/2019,INR
ACC001063,KWZX89881085587235,CUST00615,BR0009,PRD006,Savings,Active,1/22/2019,INR
ACC001064,PQJY57208024104150,CUST00414,BR0003,PRD002,Current,Active,6/21/2025,INR
ACC001065,ZOXY49316608161155,CUST00677,BR0013,PRD005,Current,Active,8/22/2022,INR
ACC001066,UMNC34047500045840,CUST00328,BR0021,PRD001,Credit Card,Dormant,1/4/2020,INR
ACC001067,URSE27069906494935,CUST00698,BR0008,PRD004,Credit Card,Active,12/21/2019,INR
ACC001068,NULX80363836472245,CUST00144,BR0022,PRD007,Loan,Active,1/24/2019,INR
ACC001069,KYQX17083351424496,CUST00739,BR0023,PRD010,Current,Active,6/9/2019,INR
ACC001070,MWHV90004539804886,CUST00027,BR0008,PRD007,Savings,Active,1/7/2023,INR
ACC001071,PUFK14096170998731,CUST00672,BR0011,PRD006,Loan,Closed,3/17/2019,INR
ACC001072,PASQ16688130384691,CUST00510,BR0014,PRD007,Credit Card,Active,4/9/2019,INR
ACC001073,VFRD50164546625731,CUST00303,BR0012,PRD007,Credit Card,Dormant,4/27/2023,INR
ACC001074,ELHN12769876229579,CUST00266,BR0017,PRD007,Loan,Active,7/22/2018,INR
ACC001075,JPIL08098971733157,CUST00929,BR0018,PRD007,Current,Active,1/19/2025,INR
ACC001076,DNBI26144716504415,CUST00429,BR0001,PRD009,Loan,Dormant,12/24/2021,INR
ACC001077,FNIJ58296945419137,CUST00415,BR0023,PRD004,Savings,Dormant,4/11/2022,INR
ACC001078,RBIT87620938373965,CUST00398,BR0009,PRD003,Loan,Active,12/3/2021,INR
ACC001079,XFJF76074146440261,CUST00755,BR0008,PRD008,Current,Active,10/28/2023,INR
ACC001080,GLGJ25556183262138,CUST00037,BR0010,PRD003,Credit Card,Dormant,2/7/2020,INR
ACC001081,IDWL51095425275056,CUST00598,BR0003,PRD004,Credit Card,Active,6/6/2025,INR
ACC001082,RQUB84820727126334,CUST00726,BR0013,PRD009,Credit Card,Dormant,3/13/2020,INR
ACC001083,BWVF93781326727332,CUST00586,BR0022,PRD007,Credit Card,Active,10/26/2024,INR
ACC001084,NEOO67469588194687,CUST00836,BR0024,PRD006,Loan,Active,8/20/2021,INR
ACC001085,UWOY49294499313675,CUST00195,BR0011,PRD007,Credit Card,Dormant,5/17/2025,INR
ACC001086,UPFX66849053667832,CUST00352,BR0003,PRD003,Savings,Dormant,1/6/2021,INR
ACC001087,BGCM13177905340388,CUST00744,BR0018,PRD005,Credit Card,Active,12/3/2022,INR
ACC001088,HGGD51801664802362,CUST00731,BR0006,PRD003,Loan,Active,1/26/2020,INR
ACC001089,RBDT38895311543978,CUST00228,BR0016,PRD003,Current,Active,8/1/2025,INR
ACC001090,DLPH41591066086236,CUST00703,BR0011,PRD001,Credit Card,Active,10/26/2019,INR
ACC001091,LBJM02622478922518,CUST00548,BR0012,PRD002,Credit Card,Active,2/3/2021,INR
ACC001092,WENU13506210840157,CUST00654,BR0007,PRD001,Savings,Active,8/9/2018,INR
ACC001093,TSPU06298109975268,CUST00804,BR0019,PRD003,Savings,Active,4/21/2020,INR
ACC001094,MNLB83681682140737,CUST00488,BR0009,PRD008,Loan,Active,5/24/2021,INR
ACC001095,GBQV71439039092005,CUST00929,BR0006,PRD007,Credit Card,Active,6/18/2020,INR
ACC001096,ZXVM26070247485798,CUST00964,BR0024,PRD003,Current,Active,10/22/2025,INR
ACC001097,WRQT21327381522932,CUST00688,BR0022,PRD002,Current,Dormant,6/15/2024,INR
ACC001098,ESOV25401493847543,CUST00368,BR0007,PRD003,Credit Card,Active,3/11/2026,INR
ACC001099,UCQR64594780079246,CUST00520,BR0016,PRD007,Savings,Active,12/29/2024,INR
ACC001100,GMNT83755504583875,CUST00308,BR0024,PRD008,Loan,Active,3/29/2019,INR
ACC001101,BAXP70990317211359,CUST00866,BR0007,PRD010,Credit Card,Active,5/2/2019,INR
ACC001102,WQAJ33315696401014,CUST00175,BR0008,PRD007,Credit Card,Active,3/18/2021,INR
ACC001103,MACT33520622609316,CUST00861,BR0024,PRD010,Savings,Dormant,11/30/2020,INR
ACC001104,XIEY66331614082310,CUST00674,BR0008,PRD003,Credit Card,Active,9/25/2021,INR
ACC001105,CPCW71994574051995,CUST00898,BR0009,PRD008,Loan,Dormant,2/17/2021,INR
ACC001106,ARCT00567352635951,CUST00572,BR0007,PRD009,Current,Active,4/25/2025,INR
ACC001107,PZNH52413022867106,CUST00186,BR0008,PRD007,Current,Active,2/1/2019,INR
ACC001108,NKXN02492357774149,CUST00301,BR0007,PRD009,Loan,Active,2/15/2023,INR
ACC001109,BLPC75322799752615,CUST00100,BR0008,PRD008,Current,Active,10/31/2023,INR
ACC001110,QOQT89168317151114,CUST00483,BR0020,PRD007,Credit Card,Active,5/17/2021,INR
ACC001111,FXID24845467313717,CUST00132,BR0012,PRD006,Loan,Dormant,1/22/2023,INR
ACC001112,WICS06695450857034,CUST00759,BR0005,PRD004,Savings,Active,4/15/2025,INR
ACC001113,ADUZ17617061301127,CUST00265,BR0025,PRD003,Savings,Dormant,2/4/2022,INR
ACC001114,GRHC81720357965640,CUST00743,BR0004,PRD007,Savings,Active,11/16/2018,INR
ACC001115,ACSC54260782411643,CUST00828,BR0004,PRD010,Savings,Active,4/18/2019,INR
ACC001116,IYWF41147546624822,CUST00573,BR0003,PRD001,Credit Card,Active,11/28/2024,INR
ACC001117,HBUN42116846038951,CUST00782,BR0022,PRD010,Credit Card,Dormant,7/22/2018,INR
ACC001118,UWKT23466521746453,CUST00935,BR0022,PRD008,Savings,Active,12/7/2021,INR
ACC001119,YHDN49506054113713,CUST00188,BR0016,PRD004,Credit Card,Active,10/1/2023,INR
ACC001120,UVJU63107890786957,CUST00970,BR0020,PRD009,Loan,Dormant,7/16/2019,INR
ACC001121,XMBD88304154474733,CUST00697,BR0001,PRD005,Loan,Active,11/28/2022,INR
